candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
738,5798,108,6,cycling,0.1316,-0.3134,0.0348,0.1213,0.1996,0.4479,0.0661,0.1569,0.0066,0.1087,-0.0284,0.237,0.0623,0.1713,-0.0766,-0.0027,0.111,0.1823,-1.1669,0.0436,0.5134,0.0057,-0.0154,-0.3243,-0.9873,0.3401,0.1317,-0.113,0.0607,-0.2381,0.0407,0.1338,-0.3656,0.066,0.0869,0.0083,-0.2423,-0.3401,0.3812,-1.0818,0.0011,0.0753,0.1348,0.5226,0.2064,0.07,0.3811,0.1434,0.2343,0.2061,0.1613,-0.0649,0.0286,0.1158
739,5799,108,6,cycling,0.0054,0.437,-0.0041,-0.1731,-0.1368,-0.4937,1.5068,-0.0462,-0.0068,0.015,-0.0771,0.0213,-0.0012,-0.0087,0.0367,0.0441,0.0105,-0.0448,-0.213,-0.0111,0.1105,-0.0123,-0.0126,-0.0211,-1.169,0.0533,-0.0228,0.0053,0.0021,0.0333,-0.1741,-0.0373,-0.0857,-0.0071,-0.0532,-0.0501,-0.0077,-0.5481,-0.0064,-1.1365,-0.0118,-0.0011,0.0058,0.5008,0.0057,-0.0053,0.0285,-0.0353,0.0107,-0.0117,0.0255,0.0039,-0.002,-0.0014
740,5800,108,6,cycling,0.0066,0.5287,-0.0268,-0.0297,-0.203,-0.653,1.5097,0.0213,-0.034,0.0085,-0.0232,0.0154,-0.0037,0.0134,0.006,0.0328,0.0283,0.0158,-0.2926,0.0289,1.7221,-0.0223,0.0016,-0.0266,-1.0717,0.0253,-0.0384,-0.0474,-0.0035,0.0033,-0.0968,-0.0049,0.0382,-0.0215,0.0454,0.0244,0.0007,-0.4174,0.0065,-0.8853,-0.0165,-0.0107,-0.0207,0.5631,-0.0158,0.0074,0.0436,0.0226,0.033,0.0024,0.0172,0.0034,0.0035,0.0029
741,5801,108,6,cycling,0.023,0.5125,-0.0509,-0.1256,-0.4584,-1.3154,1.277,-0.1047,0.0716,0.12,-0.1364,0.0808,-0.0324,0.0616,0.0135,0.0543,0.0211,-0.0707,-1.1194,0.1401,0.2558,-0.0413,-0.0317,-0.1345,-1.0338,0.1684,-0.0875,0.0078,-0.0168,-0.1746,-0.1692,0.0384,0.0512,-0.046,-0.0173,-0.1715,-0.0606,-0.8136,-0.0088,-1.1027,-0.0388,-0.0153,-0.0114,0.5242,0.0248,0.0443,0.0301,-0.0285,-0.0247,0.0522,-0.0244,-0.0459,0.0147,0.0228
742,5802,108,5,running,3.3876,-0.1763,2.0499,1.7142,-3.6841,0.0138,-0.7148,-2.426,-1.5175,-0.61,-0.0574,1.5035,1.9319,-1.5401,-3.8212,0.5866,-0.066,2.4482,0.7406,2.889,-0.3906,3.3004,-1.3356,0.2338,0.0816,0.4683,1.8258,1.1342,2.6667,-1.6923,0.4465,1.582,-0.0937,2.4147,2.2673,1.4567,0.1356,1.877,-0.0064,-1.4326,4.4359,-1.4012,1.259,1.5093,-0.1484,-0.9021,0.2417,-0.0268,0.0284,-0.1042,0.4186,-0.4136,2.7526,-0.219
743,5803,108,5,running,0.3024,-0.0619,0.0085,-0.4532,-0.0876,0.107,-0.1217,0.1676,0.0708,0.1381,0.0268,0.0447,0.0118,0.1728,0.1051,0.0138,0.0288,0.0691,0.7716,0.0105,-0.5029,0.0132,-0.0468,0.0439,0.0071,0.0655,0.0023,0.0026,-0.0086,0.0527,0.6635,0.0657,0.0304,-0.1371,0.0343,0.0027,-0.0075,2.0253,-0.0062,-1.1763,-0.0402,0.0018,0.0427,0.3209,0.0017,0.0241,0.0116,0.0434,0.0073,-0.0107,0.0074,-0.048,0.0175,-0.001
744,5804,108,5,running,0.2764,-0.0422,1.8806,-1.8613,1.5868,1.7162,-0.0607,0.4102,-0.6762,0.292,0.6181,0.1354,2.4072,1.1821,2.1196,0.4269,0.1884,2.6427,0.0249,2.2736,-0.555,-1.3082,1.7804,0.2219,-0.0339,0.0727,0.3443,2.8503,1.4873,1.6484,2.119,3.2124,-0.2972,2.8236,2.4474,1.5236,0.217,1.9429,-0.1809,-1.4041,4.076,0.8676,2.2699,1.6433,0.4757,0.6373,0.0528,-0.3899,0.1279,0.9208,0.4935,0.6015,3.1904,4.3469
746,5806,108,5,running,0.7065,-0.5503,-0.3205,-0.4131,-3.0075,1.5885,-0.3492,-1.3539,-1.4883,-0.1751,-0.0666,-0.5649,-0.1106,-0.1457,-0.3326,-0.1479,0.052,-2.2975,0.0046,-1.9006,-0.5053,-0.8431,-2.5128,-0.1272,0.2253,0.0797,-1.1781,-0.8805,-0.1246,-3.3041,2.1501,-2.8437,-0.4621,-0.748,-0.5326,-3.3663,0.3002,1.775,0.2534,-1.4042,-1.2616,-0.723,-0.6592,1.778,-3.1668,-3.5302,0.4537,-0.0263,-0.1732,-0.1676,1.3478,0.4011,-0.2116,0.0099
747,5807,108,5,running,1.2621,-0.5215,2.0658,0.3772,2.8679,0.0113,-0.1233,1.3054,1.7335,-0.2354,-0.0638,0.3871,1.4025,3.5101,2.4483,0.2662,-0.1067,1.5364,0.6343,1.547,-0.4395,0.8677,4.6573,0.4511,-0.0829,0.3129,1.5873,0.8189,-0.4273,2.5867,2.256,1.4188,-0.2387,1.777,1.4769,1.1007,-0.0766,2.2232,-0.0632,-1.3234,4.7419,-3.4333,0.4488,1.6647,0.3026,-0.7861,-0.1131,0.0485,-0.4723,1.0485,2.8663,1.5425,2.7578,-0.4564
748,5808,108,5,running,1.0488,-0.1633,0.1519,-2.9964,0.3815,0.203,-0.4037,-0.2234,0.5772,-0.2164,0.6536,0.0707,1.6774,0.5069,3.2367,0.2281,0.2774,0.4029,0.2721,2.2103,-0.3735,0.0096,0.1693,-0.209,0.2863,-0.1358,-0.552,-1.7585,0.317,-1.802,0.2736,2.7807,0.6772,2.0025,-0.3509,-1.4393,-0.1224,2.0577,-0.0858,-1.5405,4.3441,3.2367,0.56,1.6258,1.4708,3.4899,-0.1138,-0.382,-0.0397,-3.8311,0.8773,-0.1176,2.516,1.0505
750,5810,108,5,running,2.0649,-0.0005,2.2435,2.8555,3.8109,0.0539,0.0634,2.0806,1.6347,0.2047,0.5037,1.1205,2.8073,2.4172,0.6579,0.2203,0.0479,2.698,0.7829,2.4254,-0.555,-1.4515,1.2771,-0.5464,0.0063,0.3522,2.2074,0.046,0.9217,2.8504,1.1899,2.6006,-0.1336,2.6245,2.7283,1.1216,0.0311,1.7374,-0.2639,-1.4865,-4.2046,-3.9295,2.1686,1.8258,0.5918,0.9758,0.3518,-0.0132,-0.5724,2.2015,0.254,0.6723,-0.4354,0.4027
752,5812,108,5,running,1.6384,-0.4743,-4.6061,1.0793,-2.3948,0.4464,-0.1418,1.4673,0.4845,0.3646,-0.1686,0.0614,1.7248,-3.6208,2.2323,-0.3696,0.4068,3.0349,0.5879,2.6778,-0.4298,4.4611,3.72,-0.6226,-0.0135,0.0496,0.7394,2.9031,2.4733,3.213,1.6624,2.5491,0.1797,2.8433,1.2367,2.4356,0.0119,2.0625,0.4049,-1.4326,-0.0909,2.8002,0.5039,1.4052,-3.0417,3.8679,-0.0145,0.5226,-0.0269,1.7058,1.337,0.343,3.3049,0.8024
753,5813,108,5,running,0.2253,-0.2492,1.4805,0.2233,0.5463,0.2523,-0.2786,0.1431,0.1449,-0.0765,0.128,-0.1764,1.8832,-0.3267,2.6514,-0.2244,0.4698,-2.1909,0.1935,1.1439,-0.5298,-4.4168,-2.4107,0.3261,0.035,0.1712,0.1781,2.5266,-4.1185,2.8793,0.0808,1.821,0.0334,-1.221,-1.4701,-1.5561,0.0087,1.6326,-0.0012,-1.336,-3.3171,2.5636,-3.836,1.7773,-4.5896,-1.8263,0.1037,-0.1451,-0.3054,-1.4551,0.5672,0.5664,0.029,-0.0614
754,5814,108,5,running,0.3586,-0.3446,1.7577,-2.5909,2.4933,0.5302,-0.6263,1.1246,1.2201,0.0789,0.5863,0.2717,3.4,-3.4796,3.451,-0.115,0.2587,1.2026,0.4764,1.477,-0.4789,2.0703,2.1056,-0.6236,-0.0487,0.3012,2.7339,0.9179,-0.2144,-2.8292,1.8542,1.1718,-0.4653,2.2727,1.5207,1.1123,-0.4812,1.9464,-0.2343,-1.4412,0.4712,0.7136,3.4154,1.7406,0.9283,1.4241,-0.0112,-0.2001,-0.2066,3.856,-3.3468,-1.4247,3.6386,-1.6646
756,5816,108,5,running,0.3254,-0.5181,-2.6726,0.6046,2.7484,0.297,-0.5771,-0.1548,0.2478,-0.2227,-0.6872,-0.1873,1.7047,0.1026,0.4112,-0.0762,0.2687,0.0584,0.2871,0.4386,-0.5125,4.3403,-0.4827,0.1339,0.0113,0.1327,2.2429,-2.56,3.3311,-0.8779,-0.2532,0.4882,0.3507,0.5686,-1.2138,1.6434,-0.0407,1.9603,0.1024,-1.5067,-4.1543,2.5339,0.8682,1.5274,3.6267,-3.3373,0.561,0.2442,-0.4316,-2.6162,0.7529,-0.6772,-0.7055,-0.5721
757,5817,108,5,running,1.4851,-0.2631,-0.7008,-1.7305,-3.676,1.5005,-0.4885,0.545,0.4082,-0.1145,0.3657,0.1374,1.5001,2.4993,2.0601,0.3524,0.069,0.0138,0.1258,2.8561,-0.5536,0.715,0.3692,-0.1018,0.0165,-0.1314,0.8084,0.5887,1.2642,1.1034,0.005,2.3356,0.5388,2.8673,0.2077,0.0406,-0.3215,1.9212,-0.2503,-1.5312,3.5517,3.6306,0.3255,1.7095,1.7103,1.2791,-0.018,0.4011,0.021,2.8719,2.4679,1.422,2.4869,-0.1358
759,5819,108,5,running,3.3444,-0.0466,1.0094,0.2125,1.8456,0.6812,-0.5523,3.7472,0.4056,0.4885,-0.2172,-0.5044,2.6765,2.1998,-2.5231,0.0253,-0.272,0.0699,0.0526,0.643,-0.5248,-0.1286,0.0237,0.0753,0.0358,-0.1289,2.6832,-2.33,-0.0863,3.6809,0.3444,2.638,0.268,2.5684,0.0651,2.5807,-0.1311,1.7836,-0.3266,-1.3187,1.1248,-0.1936,1.572,1.6776,-3.6129,-0.5387,-0.1633,-0.0225,-0.0463,3.8047,0.2894,-0.8022,-1.0181,4.5206
760,5820,108,5,running,2.7712,-0.1216,2.4076,2.6178,2.4633,0.1493,-0.4176,-1.644,-0.8315,-0.5228,0.173,0.6372,3.3231,-3.3101,1.733,0.4132,0.0152,3.4924,0.292,3.064,-0.5577,3.8119,1.5498,0.3746,0.0166,0.004,-1.2212,1.2617,0.0724,3.0842,0.5099,3.0948,-0.119,1.9181,1.4038,3.0133,0.0521,2.0447,0.206,-1.4191,-0.0708,4.2563,0.336,1.6247,-0.0105,-0.0685,0.3196,0.4769,-0.3662,-2.8462,1.245,0.0761,3.7035,1.3167
761,5821,108,5,running,2.3131,-0.2161,-2.1069,-2.8135,0.657,0.2667,-0.1436,0.4571,0.5148,0.1101,-0.2322,0.4104,-2.3581,1.1547,0.7136,0.1879,0.267,-3.3725,0.6657,-3.7773,-0.5401,2.8439,-3.4827,0.277,0.0859,0.0972,0.168,-1.0085,1.4718,1.4684,2.16,-3.7769,0.3167,-1.6725,-2.3966,-2.4061,0.0263,2.0667,0.0204,-1.4884,2.5041,-3.6672,-3.1981,1.6087,0.7038,-4.8289,0.152,0.1837,0.189,1.8864,1.0287,1.5528,-3.0354,-4.4223
762,5822,108,5,running,0.0435,-0.0115,-0.0338,-0.0584,-0.1023,0.1264,-0.3533,-0.0092,0.0084,0.0134,0.0114,0.0041,0.0438,-0.0174,0.0164,-0.0138,-0.0175,0.0338,0.1497,-0.0201,-0.4833,-0.0157,-0.0008,-0.012,0.2417,0.0042,0.0212,-0.0069,-0.0217,-0.0333,0.0146,0.0059,0.0213,-0.034,-0.0345,0.0099,0.0068,1.6395,-0.0019,-1.3771,-0.0134,-0.0096,0.0113,0.2646,-0.0019,0.0104,0.0015,-0.0023,-0.0038,0.0102,0.0177,0.0161,-0.0016,0.005
763,5823,108,5,running,0.6483,-0.2112,-0.3134,-0.2003,3.4864,0.0729,-0.1048,0.5682,1.4616,0.2287,-0.2743,-0.384,-0.6184,-2.0338,-3.5631,0.2187,-0.1567,-2.963,0.7079,-2.1941,-0.5581,-2.5368,-3.8166,-0.1637,-0.1466,0.3092,2.4115,-2.2729,3.5,1.8346,0.1698,-3.1888,-0.3412,-2.6479,-1.8346,-3.6049,-0.0248,1.7047,0.4274,-1.4159,0.3742,3.802,2.1669,1.5511,-2.8378,-0.3504,0.2643,0.1138,0.1614,-3.8731,0.066,-0.9114,3.2529,2.0877
764,5824,108,5,running,2.6546,-0.1546,-4.1052,-0.5192,-3.2022,0.3366,-0.4224,-0.8515,-0.2507,-0.1031,0.4664,1.476,0.0126,-2.339,3.4422,-0.6472,0.2582,-1.1372,0.5507,-3.2645,-0.6096,-2.5623,-0.7379,0.3325,0.1564,-0.2637,-1.1129,-3.2354,-0.1489,-2.5793,1.181,3.5694,0.4356,-2.7863,-0.7053,-0.9461,-0.2782,1.4729,-0.0413,-1.5674,-2.6462,-3.4605,0.2704,1.7073,0.3433,-3.0524,-0.5603,-0.0752,-0.0295,-0.366,0.2728,-0.3182,-1.801,-2.4219
765,5825,108,5,running,1.8548,-0.5,-4.153,0.1931,-0.6796,0.3504,-0.5019,-1.0683,1.2163,0.5758,-0.4123,0.7122,-4.3297,-4.7546,3.5765,0.4281,-0.2574,3.062,0.4711,1.7244,-0.4799,-3.3587,-2.9532,0.0474,0.0358,0.4724,1.0696,-0.6717,-0.2887,-3.8541,0.1816,-3.3087,0.5704,-1.6476,-3.3008,-2.4903,0.1789,1.6006,0.0214,-1.4464,0.4035,0.1529,2.2098,1.5334,2.2817,-4.5356,0.3277,-0.2666,-0.5704,-3.4163,2.5049,0.2748,-0.4954,-1.6336
768,5828,108,5,running,2.3768,-0.1873,2.4359,-0.4755,0.731,0.6135,-0.073,-2.5962,1.1005,-0.1228,0.6863,-0.412,1.7703,-2.5427,1.8281,0.1618,-0.7332,-1.7714,0.5224,-1.1562,-0.4172,-2.6083,-0.6208,-0.215,0.0407,-0.0789,-0.6296,-2.8262,-2.6322,-3.1176,2.5391,2.2508,-0.0185,-1.137,-1.6461,-1.8581,-0.2832,1.8738,-0.4018,-1.3521,-3.6324,-3.38,-0.0062,1.4114,-0.29,-3.6274,-0.2246,-0.5362,-0.2628,-0.6516,1.6472,-0.452,-2.9373,-0.8165
769,5829,108,5,running,3.2486,-0.0844,0.4586,1.1712,0.7577,0.4712,-0.503,0.5512,-0.1161,0.364,0.0058,0.041,1.7783,3.5864,1.314,-0.0528,-0.324,-3.1114,0.5884,-3.1091,-0.5314,-3.2644,-1.4469,0.0183,0.1743,-0.4086,-0.5764,-1.4188,-3.0404,-1.8437,0.7315,2.487,0.1736,-3.531,-2.7645,-3.5266,-0.3061,1.7107,-0.2626,-1.5163,0.2667,3.1275,-0.0729,1.8196,3.6034,1.4403,-0.2832,-0.0386,-0.2068,3.6176,-2.0338,0.7762,-2.8927,-0.3404
770,5830,108,5,running,1.6402,-0.1241,-0.6785,2.0015,-3.3475,0.0077,-2.7775,-0.5628,0.7781,0.4818,-0.5326,-0.1602,-0.5343,-1.1586,3.6136,0.0751,0.6319,0.5927,0.355,-3.288,-0.4205,0.2736,0.33,-0.418,0.0101,0.1303,0.326,0.327,-0.6028,0.3144,-0.204,-3.2987,-0.2517,-3.3306,-3.5795,-0.8849,0.0547,2.0278,0.0313,-1.3736,-1.7852,-4.6173,3.4824,1.8061,-2.4721,-0.1773,-0.02,-0.05,-0.3178,-0.7655,0.3131,1.3163,2.6149,-0.2027
771,5831,108,5,running,0.0367,-0.097,0.0048,0.0873,0.0874,0.3002,-0.0557,0.0201,0.0223,0.0456,0.0286,0.0216,0.0113,0.0423,0.0064,0.0266,0.0167,0.0051,0.3447,0.0095,-0.4622,0.0083,-0.011,-0.0018,0.167,-0.03,0.0564,-0.027,0.028,0.0173,-0.2512,0.0095,-0.1467,-0.0145,0.0371,0.0047,-0.0038,1.5647,0.0073,-1.4401,0.0152,-0.0103,0.0272,1.6765,0.0082,0.0203,0.028,-0.0117,-0.0103,0.0171,0.0232,0.0048,0.0109,0.0008
774,5834,108,5,running,3.564,-1.3281,3.0516,1.5932,1.1532,0.4544,-0.3803,0.0748,-1.5583,0.3379,0.0036,0.0789,2.2683,3.3663,1.6652,0.3874,-0.6919,2.9388,0.1719,3.4667,-0.4874,1.8253,4.4509,-0.3046,-0.1027,-0.2664,3.0618,1.6374,0.8422,0.4106,0.8584,2.3308,0.0148,2.4484,3.6469,2.7942,0.2558,1.9027,0.1357,-1.4203,3.6733,1.3273,0.8136,1.6625,3.5037,0.3444,0.5185,0.0465,-0.2315,0.7827,0.8857,1.5867,3.5541,2.3585
775,5835,108,5,running,0.2217,-0.1672,0.1777,-0.2311,0.4763,0.2495,-0.1162,-0.1228,0.1542,-0.2005,-0.1102,0.0737,0.0274,-0.087,-0.123,0.0176,0.0622,-0.2325,0.7005,0.2356,-0.506,0.0272,-0.1764,-0.3086,0.2037,0.0895,0.0204,0.3554,0.0302,0.0848,0.5148,0.2231,0.4183,-0.1922,0.0737,-0.0164,-0.0717,1.587,0.0704,-1.4064,0.0132,0.0077,-0.103,1.6805,0.0074,0.2266,0.0745,-0.0666,0.0599,-0.1263,0.1766,-0.0194,-0.0175,0.0033
776,5836,108,5,running,2.1178,-0.1685,1.7068,1.8332,3.0377,0.5209,-0.4405,-3.7227,1.2585,0.3894,0.0662,0.8761,1.8652,1.4569,3.1069,-0.0136,-0.3417,2.5021,0.5891,3.6249,-0.5806,4.1068,0.9094,0.6483,0.0169,0.0169,0.8272,1.2584,1.1579,2.4207,0.3743,3.6879,0.4712,2.2926,2.592,1.1245,-0.2303,1.928,-0.5531,-1.4092,-0.0886,2.6034,1.0821,1.4855,4.4282,1.0774,0.2554,0.1733,-0.4121,-0.2448,-2.7186,-0.608,3.432,4.83
777,5837,108,5,running,1.7843,-0.328,-1.6592,-0.3313,-1.7929,0.4232,-0.1766,3.0405,2.031,0.0709,0.6877,0.8133,2.2275,2.1309,0.8391,-0.4238,-0.4229,1.5783,0.6161,3.3081,-0.5356,-0.3249,-4.4265,-0.2655,0.2132,-0.473,-3.3495,-3.3237,3.2775,1.1214,0.1678,3.4647,0.0972,1.2731,1.5679,1.842,0.1709,2.0079,-0.115,-1.5562,0.284,2.8872,0.2736,1.7279,3.3817,0.263,0.414,-0.14,0.417,1.6133,0.7879,-0.3432,2.3268,0.4938
778,5838,108,5,running,1.7147,-0.3334,-3.0409,1.6074,1.5249,0.0714,-0.0418,-0.3507,0.2036,-0.2187,0.0627,1.0748,0.4348,2.7385,0.9832,0.2507,-0.6276,-0.6277,0.3466,-2.7745,-0.4326,0.32,-4.7325,-0.0021,-0.0566,0.0024,-0.6523,1.2257,-3.5442,1.7523,-0.5224,-2.9784,-0.4641,-1.4368,-0.665,-0.4367,0.0488,1.9714,-0.0355,-1.3756,-3.387,-3.2648,0.0406,1.333,-3.1703,-4.8862,-0.3375,-0.1524,-0.4751,-0.3206,-3.3313,-0.4117,-2.5806,-1.6093
779,5839,108,5,running,2.6421,-0.2115,-1.8425,-3.2442,-1.117,0.3244,-0.4557,-2.2163,-0.361,0.3556,0.0344,-0.5233,-2.2429,-1.9642,-2.84,-0.4104,0.4164,-0.0222,0.2403,-1.0494,-0.5842,-1.5053,3.1273,-0.7493,-0.0618,0.1131,-1.2083,-1.8043,-0.6541,-0.4234,1.0681,-3.2107,0.0116,-1.092,-0.6454,-2.5264,-0.2936,1.6017,-0.2818,-1.4321,-1.6141,-4.0725,-2.6449,1.7721,-0.8474,-2.2091,-0.3278,-0.0874,0.1296,-3.223,-2.8363,1.4373,-2.0207,-0.473
780,5840,108,5,running,0.3133,-0.1792,0.0207,0.1675,-0.4468,0.1967,-0.3144,0.2329,-0.3346,-0.1261,-0.5537,-0.2821,0.1171,0.024,-0.0686,0.22,0.0831,-0.0668,0.4482,0.0095,-0.493,-0.0562,0.0448,0.0566,0.1434,-0.0062,0.0434,-0.0441,-0.0252,0.0494,0.3165,0.0483,-0.1018,-0.0604,0.0077,0.1174,0.0486,1.7411,-0.0575,-1.3091,0.0043,-0.0421,-0.0232,0.4812,-0.0042,0.0314,-0.0719,-0.0247,-0.0245,-0.007,-0.0122,0.0221,0.0155,-0.0071
782,5842,108,5,running,1.0602,-1.0291,-2.2646,-2.9342,0.0332,0.5648,-0.4097,-1.2743,-1.1008,-0.2021,0.0424,-0.282,-2.2668,-2.544,2.3307,0.06,-0.2838,-0.5011,0.4948,-2.0085,-0.4336,-3.0809,-0.363,0.06,0.0877,-0.6034,-0.2474,-0.0733,-3.2326,-1.2272,-0.4357,-2.6227,-0.425,-1.2475,-1.3706,-0.8421,-0.0438,1.6464,-0.0028,-1.366,-4.6547,-4.4267,-2.3464,1.6286,-1.8429,-3.5777,0.3069,0.0318,-0.3358,-0.2344,-0.5668,0.3032,-3.1422,-2.1139
784,5844,108,5,running,1.1886,-0.2733,2.0885,-2.5849,3.7594,0.3065,-0.0706,0.4431,-0.2658,-0.0243,-0.0583,0.4569,2.6614,3.5443,1.4183,-0.2867,-0.6245,3.3845,0.3061,2.9083,-0.4301,3.603,-0.2315,0.0068,-0.0062,0.4187,-0.3303,0.4323,2.5218,0.1502,0.5017,3.2325,-0.0955,2.6453,3.445,2.9212,-0.058,1.8263,0.1549,-1.4595,3.7588,1.8369,-0.877,1.501,0.5348,3.1013,-0.527,-0.3321,-0.4702,3.0717,0.5742,-0.6208,0.1423,2.6488
785,5845,108,5,running,0.6128,-0.3283,-3.2135,2.3034,0.5171,0.1492,-0.191,1.388,0.8807,0.6486,-0.4143,0.4147,-0.1626,3.3893,-0.7717,0.1374,0.2372,3.2206,0.1631,0.5079,-0.483,3.0469,3.2126,-0.3661,-0.0676,-0.4009,-0.1707,-2.4907,2.9631,3.0724,0.0444,-0.2066,-0.3772,-1.4366,2.7781,-1.7792,0.2405,1.6411,-0.2808,-1.5643,3.3968,0.5411,0.3786,1.5837,3.457,1.655,-0.0193,-0.1271,0.0534,0.8266,0.2763,0.3864,-2.3278,-0.1923
786,5846,108,5,running,2.2063,-0.1973,-3.2413,-3.632,-1.2664,1.432,-0.5215,-0.4176,0.0863,0.2626,0.4079,-0.0516,-0.3307,1.862,0.6126,-0.5769,0.5632,-0.6714,0.1492,-0.1737,-0.5045,3.5521,-2.4042,0.2486,-0.0083,-0.4311,-2.6492,-1.6455,-0.7602,-0.4995,-0.0464,-0.1817,0.4256,-0.2643,-0.4531,-2.6006,-0.0963,2.1849,-0.0052,-1.5261,0.4264,-0.1424,-1.4278,1.6521,-2.0507,-3.6542,0.5707,0.0147,-0.2102,-0.274,0.2092,0.2701,-2.5047,-0.078
788,5848,108,5,running,0.2817,-0.2312,0.1066,2.0977,0.7724,0.2592,-0.4942,0.2687,1.1547,0.2323,-0.5494,0.4813,2.3491,2.1625,3.5867,0.3046,0.5551,2.919,0.2902,2.4332,-0.5204,2.7703,4.0759,0.0872,0.0724,0.0047,0.0904,0.1722,1.7661,0.468,1.8563,2.7502,-0.4273,3.1171,1.4249,1.8131,-0.1105,1.5103,0.2022,-1.3484,3.6525,1.4717,0.289,1.5733,2.723,0.2716,0.0342,-0.0541,-0.4073,2.7723,0.0774,1.4162,2.2724,-0.4277
789,5849,108,5,running,2.4522,-0.1487,1.7423,2.5977,3.5142,0.4526,-0.1293,0.1368,-1.1818,-0.5095,-0.1746,1.234,0.1831,1.1058,3.7471,0.4232,0.4274,2.4863,0.3227,2.2213,-0.453,3.234,1.549,0.4607,0.0837,0.1358,2.1362,3.0016,3.0005,2.7224,-0.3529,1.9815,-0.2271,2.093,1.9761,3.5587,-0.0564,1.6945,-0.1425,-1.3731,0.973,3.256,1.867,1.6,-0.2665,2.0843,-0.3787,0.137,-0.6104,0.2468,-0.3117,1.7263,3.067,-0.3667
790,5850,108,5,running,0.1215,-0.4944,0.1022,-3.2507,0.3307,0.1614,-0.1302,0.3115,0.1439,-0.032,0.426,0.0068,1.7245,0.0232,0.0276,0.153,0.1084,1.1672,0.2878,3.5838,-0.5257,0.4229,0.7266,-0.1078,-0.0123,-0.1264,0.3104,1.1062,0.148,2.0222,1.2855,1.863,0.0889,2.0691,0.7881,0.8776,0.0383,2.0513,0.0847,-1.4837,3.8256,1.4218,-1.6509,1.531,0.1783,2.8365,0.0159,0.0011,-0.3764,1.436,2.2312,0.8086,0.834,2.2057
791,5851,108,5,running,0.1226,-0.3045,0.4631,0.2289,0.3564,0.0589,-0.3049,-0.2322,0.1662,-0.0783,0.0302,0.106,-0.0468,-0.1582,-0.0064,0.0303,-0.0646,-0.4139,0.4665,-0.4805,-0.5146,-0.1783,0.0166,-0.0889,0.1492,-0.1413,-0.1198,-0.302,0.1123,-0.0173,-0.1409,-0.0618,0.4657,-0.3307,-0.0828,-0.4163,-0.0144,1.5053,0.0284,-1.2635,-0.0554,-0.0675,0.1122,1.53,-0.0258,-0.22,0.0484,0.1045,0.2026,-0.0326,0.2413,0.0266,-0.1422,-0.0164
795,5855,108,5,running,3.37,-0.0945,1.406,0.418,3.5313,0.4976,-0.574,1.15,0.1184,-0.0586,0.1877,-0.1217,-4.2578,-4.3499,-1.5644,0.1227,-0.3871,2.7689,0.2656,2.1762,-0.4357,0.1641,-0.4182,-0.1759,0.0072,-0.1588,1.811,-1.7121,-2.5883,-2.2196,0.4526,3.0393,-0.4303,2.0682,0.9202,2.2611,-0.1422,1.6473,0.2695,-1.2991,3.4414,0.0271,-2.592,1.7103,3.0839,-0.4627,0.1433,0.332,0.248,-1.0108,1.122,-0.7857,-1.683,2.2422
798,5858,108,5,running,1.2875,-0.0206,1.0859,-0.1095,-1.2637,1.2684,-0.577,-0.2086,-0.65,-0.4712,-0.1549,-0.3868,-0.5303,1.6353,0.2258,0.4357,0.4075,2.2569,0.5074,3.1025,-0.54,3.3042,1.331,-0.2027,0.1352,-0.5527,1.5611,2.8732,2.8369,1.0436,2.5809,3.3456,0.013,2.0052,3.1387,2.633,0.5516,2.0604,-0.2676,-1.3702,2.6706,2.7452,-2.1031,1.7003,3.0129,0.3611,0.0345,0.2484,0.4661,2.5338,0.5489,1.328,2.366,1.1373
799,5859,108,5,running,0.3632,-0.2168,3.0414,2.6202,1.048,0.4432,-0.4939,-0.0737,1.0534,0.0709,0.4167,-0.1077,1.9074,0.5703,0.8528,0.0074,1.4121,3.016,0.5768,3.3365,-0.5813,4.3438,3.5236,0.3903,0.133,-0.3666,0.7586,1.6473,2.81,3.5539,0.8187,2.866,0.613,1.7068,2.2589,0.1461,0.4683,1.6301,0.1094,-1.3654,2.5736,2.9709,0.5462,1.622,1.6522,0.1924,-0.1834,-0.501,-0.5031,3.4597,1.8764,1.5131,3.0037,-2.0431
800,5860,108,5,running,0.3165,-0.5455,2.1744,0.4379,3.6423,0.1643,-2.4616,1.187,-1.7198,0.1332,0.4487,0.262,3.1241,-3.8264,3.2201,0.1108,0.0749,3.4864,0.108,3.1933,-0.6368,4.1717,4.6463,0.6584,-0.1169,0.3223,3.0699,0.4909,3.8396,0.4627,0.4163,3.0396,0.0645,2.3546,3.1276,2.1601,0.3152,1.6037,0.2816,-1.2801,-2.7953,3.3895,1.0781,0.443,1.5082,-1.5337,0.2766,-0.6033,-0.2896,-0.3833,2.607,0.5378,-3.1743,3.2594
